ID;OBSERVACIONES;SEMANA;FECHA;PUNTO DE OBSERVACION;NOMBRE COMUN;NOMBRE CIENTIFICO;DENTRO DEL RADIO;FUERA DEL RADIO;NUMERO DE AVISTAMIENTO
2105;341A10;34;20/12/2023;1A10;Ornate Hawk-Eagle;Spizaetus ornatus;2;1;3
2106;341A10;34;20/12/2023;1A10;Long-billed Starthroat;Heliomaster longirostris;1;0;1
2107;341A10;34;20/12/2023;1A10;Common Pauraque;Nyctidromus albicollis;2;0;2
2108;341A10;34;20/12/2023;1A10;Slaty-tailed Trogon;Trogon massena;0;1;1
2109;341A10;34;20/12/2023;1A10;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2110;341A10;34;20/12/2023;1A10;Great Jacamar;Jacamerops aureus;1;1;2
2111;341A11;34;20/12/2023;1A11;Toucan Barbet;Semnornis ramphastinus;2;0;2
2112;341A11;34;20/12/2023;1A11;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
2113;341A11;34;20/12/2023;1A11;White-tipped Sicklebill;Eutoxeres aquila;2;0;2
2114;341A11;34;20/12/2023;1A11;White-tailed Trogon;Trogon chionurus;2;0;2
2115;341A11;34;20/12/2023;1A11;Bicolored Hawk;Accipiter bicolor;1;0;1
2116;341A12;34;20/12/2023;1A12;Chimney Swift;Chaetura pelagica;1;1;2
2117;342A01;34;20/12/2023;2A01;Plumbeous Kite;Ictinia plumbea;1;0;1
2118;342A01;34;20/12/2023;2A01;Masked Trogon;Trogon personatus;2;1;3
2119;342A01;34;20/12/2023;2A01;Orange-fronted Barbet;Capito squamatus;2;0;2
2120;342A01;34;20/12/2023;2A01;White-collared Swift;Streptoprocne zonaris;2;0;2
2121;342A01;34;20/12/2023;2A01;Toucan Barbet;Semnornis ramphastinus;2;1;3
2122;342A01;34;20/12/2023;2A01;Slaty-tailed Trogon;Trogon massena;1;1;2
2123;342A01;34;20/12/2023;2A01;Pearly-breasted Cuckoo;Coccyzus euleri;1;0;1
2124;342A01;34;20/12/2023;2A01;Groove-billed Ani;Crotophaga sulcirostris;1;0;1
2125;342A01;34;20/12/2023;2A01;Tiny Hawk;Microspizias superciliosus;2;0;2
2126;342A02;34;20/12/2023;2A02;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2127;342A02;34;20/12/2023;2A02;Long-billed Starthroat;Heliomaster longirostris;2;1;3
2128;342A02;34;20/12/2023;2A02;Common Nighthawk;Chordeiles minor;1;1;2
2129;342A02;34;20/12/2023;2A02;Spectacled Owl;Pulsatrix perspicillata;1;0;1
2130;342A02;34;20/12/2023;2A02;Ecuadorian Trogon;Trogon mesurus;1;1;2
2131;342A02;34;20/12/2023;2A02;White-necked Jacobin;Florisuga mellivora;1;0;1
2132;342A02;34;20/12/2023;2A02;Rufous-necked Wood-Rail;Aramides axillaris;1;2;3
2133;342A02;34;20/12/2023;2A02;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
2134;342A03;34;20/12/2023;2A03;Ecuadorian Trogon;Trogon mesurus;1;0;1
2135;342A03;34;20/12/2023;2A03;Ecuadorian Trogon;Trogon mesurus;2;1;3
2136;342A03;34;20/12/2023;2A03;Common Pauraque;Nyctidromus albicollis;2;1;3
2137;342A03;34;20/12/2023;2A03;Common Nighthawk;Chordeiles minor;2;0;2
2138;342A03;34;20/12/2023;2A03;Chimney Swift;Chaetura pelagica;2;0;2
2139;342A03;34;20/12/2023;2A03;Tiny Hawk;Microspizias superciliosus;1;0;1
2140;342A03;34;20/12/2023;2A03;Snail Kite;Rostrhamus sociabilis;2;1;3
2141;342A03;34;20/12/2023;2A03;Groove-billed Ani;Crotophaga sulcirostris;1;2;3
2142;342A03;34;20/12/2023;2A03;Masked Trogon;Trogon personatus;2;1;3
2143;351A01;35;27/12/2023;1A01;Toucan Barbet;Semnornis ramphastinus;2;1;3
2144;351A01;35;27/12/2023;1A01;Groove-billed Ani;Crotophaga sulcirostris;1;0;1
2145;351A01;35;27/12/2023;1A01;Common Pauraque;Nyctidromus albicollis;2;1;3
2146;351A01;35;27/12/2023;1A01;Ecuadorian Trogon;Trogon mesurus;1;0;1
2147;351A01;35;27/12/2023;1A01;Tiny Hawk;Microspizias superciliosus;2;1;3
2148;351A01;35;27/12/2023;1A01;Ornate Hawk-Eagle;Spizaetus ornatus;2;1;3
2149;351A01;35;27/12/2023;1A01;Toucan Barbet;Semnornis ramphastinus;1;0;1
2150;351A02;35;27/12/2023;1A02;Common Pauraque;Nyctidromus albicollis;2;1;3
2151;351A03;35;27/12/2023;1A03;Harpy Eagle;Harpia harpyja;2;1;3
2152;351A04;35;27/12/2023;1A04;Great Jacamar;Jacamerops aureus;1;0;1
2153;351A04;35;27/12/2023;1A04;Lesser Nighthawk;Chordeiles acutipennis;2;1;3
2154;351A05;35;27/12/2023;1A05;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
2155;351A05;35;27/12/2023;1A05;Chimney Swift;Chaetura pelagica;2;1;3
2156;351A05;35;27/12/2023;1A05;Chimney Swift;Chaetura pelagica;2;1;3
2157;351A05;35;27/12/2023;1A05;Pearly-breasted Cuckoo;Coccyzus euleri;1;0;1
2158;351A05;35;27/12/2023;1A05;Toucan Barbet;Semnornis ramphastinus;1;0;1
2159;351A05;35;27/12/2023;1A05;Orange-fronted Barbet;Capito squamatus;2;1;3
2160;351A05;35;27/12/2023;1A05;Orange-fronted Barbet;Capito squamatus;2;0;2
2161;351A05;35;27/12/2023;1A05;Spectacled Owl;Pulsatrix perspicillata;2;1;3
2162;351A05;35;27/12/2023;1A05;White-chinned Swift;Cypseloides cryptus;1;1;2
2163;351A05;35;27/12/2023;1A05;Pearly-breasted Cuckoo;Coccyzus euleri;3;0;3
2164;351A05;35;27/12/2023;1A05;Great Jacamar;Jacamerops aureus;2;0;2
2165;351A06;35;27/12/2023;1A06;Broad-billed Motmot;Electron platyrhynchum;1;0;1
2166;351A06;35;27/12/2023;1A06;Bicolored Hawk;Accipiter bicolor;2;1;3
2167;351A06;35;27/12/2023;1A06;Snail Kite;Rostrhamus sociabilis;1;1;2
2168;351A06;35;27/12/2023;1A06;Masked Trogon;Trogon personatus;1;0;1
2169;351A06;35;27/12/2023;1A06;Ornate Hawk-Eagle;Spizaetus ornatus;3;0;3
2170;351A06;35;27/12/2023;1A06;Broad-billed Motmot;Electron platyrhynchum;1;1;2
2171;351A07;35;27/12/2023;1A07;White-chinned Swift;Cypseloides cryptus;2;0;2
2172;351A08;35;27/12/2023;1A08;White-tipped Sicklebill;Eutoxeres aquila;1;0;1
2173;351A08;35;27/12/2023;1A08;White-tailed Trogon;Trogon chionurus;2;0;2
2174;351A09;35;27/12/2023;1A09;Bicolored Hawk;Accipiter bicolor;2;0;2
2175;351A10;35;27/12/2023;1A10;Ecuadorian Trogon;Trogon mesurus;2;0;2
2176;351A11;35;27/12/2023;1A11;Broad-billed Motmot;Electron platyrhynchum;2;1;3
2177;351A12;35;27/12/2023;1A12;Masked Trogon;Trogon personatus;1;1;2
2178;351A13;35;27/12/2023;1A13;Spectacled Owl;Pulsatrix perspicillata;1;0;1
2179;351A14;35;27/12/2023;1A14;Spectacled Owl;Pulsatrix perspicillata;1;0;1
2180;351A15;35;27/12/2023;1A15;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
2181;351A16;35;27/12/2023;1A16;Harpy Eagle;Harpia harpyja;2;1;3
2182;351A16;35;27/12/2023;1A16;Masked Trogon;Trogon personatus;2;3;5
2183;351A16;35;27/12/2023;1A16;Harpy Eagle;Harpia harpyja;1;1;2
2184;351A16;35;27/12/2023;1A16;Scrub Nightjar;Nyctidromus anthonyi;1;0;1
2185;351A11;35;27/12/2023;1A11;Toucan Barbet;Semnornis ramphastinus;2;1;3
2186;351A11;35;27/12/2023;1A11;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2187;351A12;35;27/12/2023;1A12;Toucan Barbet;Semnornis ramphastinus;1;0;1
2188;351A12;35;27/12/2023;1A12;Ecuadorian Trogon;Trogon mesurus;2;0;2
2189;351A12;35;27/12/2023;1A12;Choco Screech-Owl;Megascops centralis;2;0;2
2190;351A12;35;27/12/2023;1A12;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
2191;351A12;35;27/12/2023;1A12;Great Jacamar;Jacamerops aureus;2;0;2
2192;351A12;35;27/12/2023;1A12;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2193;352A01;35;27/12/2023;2A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2194;352A01;35;27/12/2023;2A01;White-tipped Sicklebill;Eutoxeres aquila;1;0;1
2195;352A01;35;27/12/2023;2A01;Toucan Barbet;Semnornis ramphastinus;1;2;3
2196;352A01;35;27/12/2023;2A01;Ecuadorian Trogon;Trogon mesurus;1;1;2
2197;352A01;35;27/12/2023;2A01;Plumbeous Kite;Ictinia plumbea;2;1;3
2198;352A01;35;27/12/2023;2A01;White-chinned Swift;Cypseloides cryptus;1;1;2
2199;352A01;35;27/12/2023;2A01;Oilbird;Steatornis caripensis;1;0;1
2200;352A01;35;27/12/2023;2A01;Masked Trogon;Trogon personatus;2;1;3
2201;352A02;35;27/12/2023;2A02;Toucan Barbet;Semnornis ramphastinus;2;0;2
2202;352A02;35;27/12/2023;2A02;Long-billed Starthroat;Heliomaster longirostris;1;1;2
2203;352A02;35;27/12/2023;2A02;Ecuadorian Trogon;Trogon mesurus;1;1;2
2204;352A03;35;27/12/2023;2A03;Masked Trogon;Trogon personatus;1;1;2
2205;352A03;35;27/12/2023;2A03;Bicolored Hawk;Accipiter bicolor;1;1;2
2206;352A03;35;27/12/2023;2A03;Oilbird;Steatornis caripensis;1;1;2
2207;352A03;35;27/12/2023;2A03;Great Jacamar;Jacamerops aureus;1;1;2
2208;352A03;35;27/12/2023;2A03;Gray-headed Kite;Leptodon cayanensis;2;0;2
2209;352A03;35;27/12/2023;2A03;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
2210;361A01;36;3/1/2024;1A01;Rufous-tailed Jacamar;Galbula ruficauda;1;0;1
2211;361A01;36;3/1/2024;1A01;Chimney Swift;Chaetura pelagica;2;1;3
2212;361A01;36;3/1/2024;1A01;Plumbeous Kite;Ictinia plumbea;2;1;3
2213;361A01;36;3/1/2024;1A01;Plumbeous Kite;Ictinia plumbea;1;0;1
2214;361A01;36;3/1/2024;1A01;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
2215;361A01;36;3/1/2024;1A01;White-tipped Sicklebill;Eutoxeres aquila;1;1;2
2216;361A01;36;3/1/2024;1A01;Scrub Nightjar;Nyctidromus anthonyi;1;1;2
2217;361A01;36;3/1/2024;1A01;Plumbeous Kite;Ictinia plumbea;2;0;2
2218;361A02;36;3/1/2024;1A02;Broad-billed Motmot;Electron platyrhynchum;1;1;2
2219;361A03;36;3/1/2024;1A03;Lesser Nighthawk;Chordeiles acutipennis;2;2;4
2220;361A04;36;3/1/2024;1A04;Bicolored Hawk;Accipiter bicolor;2;1;3
2221;361A05;36;3/1/2024;1A05;Toucan Barbet;Semnornis ramphastinus;2;0;2
2222;361A06;36;3/1/2024;1A06;Slaty-tailed Trogon;Trogon massena;2;0;2
2223;361A06;36;3/1/2024;1A06;Spectacled Owl;Pulsatrix perspicillata;1;0;1
2224;361A06;36;3/1/2024;1A06;Lesser Nighthawk;Chordeiles acutipennis;1;2;3
2225;361A06;36;3/1/2024;1A06;Ornate Hawk-Eagle;Spizaetus ornatus;1;0;1
2226;361A06;36;3/1/2024;1A06;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
2227;361A07;36;3/1/2024;1A07;Slaty-tailed Trogon;Trogon massena;1;1;2
2228;361A08;36;3/1/2024;1A08;White-necked Jacobin;Florisuga mellivora;1;0;1
2229;361A08;36;3/1/2024;1A08;Plumbeous Kite;Ictinia plumbea;2;0;2
2230;361A08;36;3/1/2024;1A08;Groove-billed Ani;Crotophaga sulcirostris;2;0;2
2231;361A08;36;3/1/2024;1A08;Oilbird;Steatornis caripensis;2;0;2
2232;361A08;36;3/1/2024;1A08;Slaty-tailed Trogon;Trogon massena;2;0;2
2233;361A08;36;3/1/2024;1A08;Bicolored Hawk;Accipiter bicolor;1;0;1
2234;361A09;36;3/1/2024;1A09;White-tailed Trogon;Trogon chionurus;2;0;2
2235;361A09;36;3/1/2024;1A09;Rufous-necked Wood-Rail;Aramides axillaris;2;1;3
2236;361A10;36;3/1/2024;1A10;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
2237;361A10;36;3/1/2024;1A10;White-collared Swift;Streptoprocne zonaris;2;0;2
2238;361A10;36;3/1/2024;1A10;Spectacled Owl;Pulsatrix perspicillata;2;0;2
2239;361A11;36;3/1/2024;1A11;Oilbird;Steatornis caripensis;2;2;4
2240;361A12;36;3/1/2024;1A12;Plumbeous Kite;Ictinia plumbea;2;1;3
2241;361A12;36;3/1/2024;1A12;Chimney Swift;Chaetura pelagica;1;1;2
2242;361A12;36;3/1/2024;1A12;Common Pauraque;Nyctidromus albicollis;1;0;1
2243;361A12;36;3/1/2024;1A12;Common Nighthawk;Chordeiles minor;1;1;2
2244;361A12;36;3/1/2024;1A12;White-tailed Trogon;Trogon chionurus;1;1;2
2245;361A12;36;3/1/2024;1A12;Toucan Barbet;Semnornis ramphastinus;2;1;3
2246;361A12;36;3/1/2024;1A12;Oilbird;Steatornis caripensis;1;1;2
2247;361A12;36;3/1/2024;1A12;Broad-billed Motmot;Electron platyrhynchum;1;0;1
2248;361A12;36;3/1/2024;1A12;Orange-fronted Barbet;Capito squamatus;2;1;3
2249;361A12;36;3/1/2024;1A12;Common Nighthawk;Chordeiles minor;2;0;2
2250;362A01;36;3/1/2024;2A01;Masked Trogon;Trogon personatus;1;0;1
2251;362A01;36;3/1/2024;2A01;Great Jacamar;Jacamerops aureus;2;2;4
2252;362A01;36;3/1/2024;2A01;Chimney Swift;Chaetura pelagica;2;1;3
2253;362A01;36;3/1/2024;2A01;Rufous-necked Wood-Rail;Aramides axillaris;3;1;4
2254;362A01;36;3/1/2024;2A01;Long-billed Starthroat;Heliomaster longirostris;2;1;3
2255;362A01;36;3/1/2024;2A01;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
2256;362A01;36;3/1/2024;2A01;Long-billed Starthroat;Heliomaster longirostris;2;0;2
2257;362A01;36;3/1/2024;2A01;Long-billed Starthroat;Heliomaster longirostris;1;1;2
2258;362A01;36;3/1/2024;2A01;Plumbeous Kite;Ictinia plumbea;1;1;2
2259;362A01;36;3/1/2024;2A01;Groove-billed Ani;Crotophaga sulcirostris;2;1;3
2260;362A01;36;3/1/2024;2A01;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
2261;362A02;36;3/1/2024;2A02;Gray-headed Kite;Leptodon cayanensis;1;0;1
2262;362A02;36;3/1/2024;2A02;Tiny Hawk;Microspizias superciliosus;1;1;2
2263;362A02;36;3/1/2024;2A02;Harpy Eagle;Harpia harpyja;1;0;1
2264;362A02;36;3/1/2024;2A02;Toucan Barbet;Semnornis ramphastinus;1;0;1
2265;362A02;36;3/1/2024;2A02;Common Pauraque;Nyctidromus albicollis;2;0;2
2266;362A02;36;3/1/2024;2A02;Oilbird;Steatornis caripensis;2;0;2
2267;362A02;36;3/1/2024;2A02;Snail Kite;Rostrhamus sociabilis;1;0;1
2268;362A02;36;3/1/2024;2A02;Groove-billed Ani;Crotophaga sulcirostris;1;0;1
2269;362A02;36;3/1/2024;2A02;Bicolored Hawk;Accipiter bicolor;2;1;3
2270;362A02;36;3/1/2024;2A02;Lesser Nighthawk;Chordeiles acutipennis;1;0;1
2271;362A03;36;3/1/2024;2A03;Ecuadorian Trogon;Trogon mesurus;2;0;2
2272;362A03;36;3/1/2024;2A03;White-collared Swift;Streptoprocne zonaris;1;1;2
2273;371A01;37;10/1/2024;1A01;Bicolored Hawk;Accipiter bicolor;1;0;1
2274;371A01;37;10/1/2024;1A01;Snail Kite;Rostrhamus sociabilis;1;0;1
2275;371A01;37;10/1/2024;1A01;Tiny Hawk;Microspizias superciliosus;1;1;2
2276;371A01;37;10/1/2024;1A01;Broad-billed Motmot;Electron platyrhynchum;1;1;2
2277;371A01;37;10/1/2024;1A01;Ornate Hawk-Eagle;Spizaetus ornatus;2;0;2
2278;371A02;37;10/1/2024;1A02;White-chinned Swift;Cypseloides cryptus;1;1;2
2279;371A02;37;10/1/2024;1A02;Great Jacamar;Jacamerops aureus;2;0;2
2280;371A02;37;10/1/2024;1A02;Great Jacamar;Jacamerops aureus;1;0;1
2281;371A03;37;10/1/2024;1A03;Bicolored Hawk;Accipiter bicolor;2;0;2
2282;371A04;37;10/1/2024;1A04;Broad-billed Motmot;Electron platyrhynchum;2;1;3
2283;371A05;37;10/1/2024;1A05;Oilbird;Steatornis caripensis;2;1;3
2284;371A05;37;10/1/2024;1A05;Rufous-necked Wood-Rail;Aramides axillaris;2;0;2
2285;371A05;37;10/1/2024;1A05;White-tipped Sicklebill;Eutoxeres aquila;2;0;2
2286;371A05;37;10/1/2024;1A05;Gray-headed Kite;Leptodon cayanensis;1;1;2
2287;371A05;37;10/1/2024;1A05;Snail Kite;Rostrhamus sociabilis;2;1;3
2288;371A05;37;10/1/2024;1A05;Lesser Nighthawk;Chordeiles acutipennis;1;1;2
2289;371A06;37;10/1/2024;1A06;Bicolored Hawk;Accipiter bicolor;2;1;3
2290;371A08;37;10/1/2024;1A08;Choco Screech-Owl;Megascops centralis;2;0;2
2291;371A09;37;10/1/2024;1A09;Toucan Barbet;Semnornis ramphastinus;1;1;2
2292;371A09;37;10/1/2024;1A09;Long-billed Starthroat;Heliomaster longirostris;1;1;2
2293;371A09;37;10/1/2024;1A09;Snail Kite;Rostrhamus sociabilis;1;1;2
2294;371A10;37;10/1/2024;1A10;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
2295;371A10;37;10/1/2024;1A10;Bicolored Hawk;Accipiter bicolor;1;0;1
2296;371A10;37;10/1/2024;1A10;Harpy Eagle;Harpia harpyja;2;0;2
2297;371A10;37;10/1/2024;1A10;Whooping Motmot;Momotus subrufescens;1;1;2
2298;371A10;37;10/1/2024;1A10;Bicolored Hawk;Accipiter bicolor;1;0;1
2299;371A10;37;10/1/2024;1A10;White-chinned Swift;Cypseloides cryptus;2;1;3
2300;371A10;37;10/1/2024;1A10;Slaty-tailed Trogon;Trogon massena;2;0;2
2301;371A10;37;10/1/2024;1A10;White-collared Swift;Streptoprocne zonaris;2;1;3
2302;371A10;37;10/1/2024;1A10;Rufous-tailed Jacamar;Galbula ruficauda;2;0;2
2303;371A10;37;10/1/2024;1A10;Bicolored Hawk;Accipiter bicolor;2;0;2
2304;371A11;37;10/1/2024;1A11;Spectacled Owl;Pulsatrix perspicillata;1;1;2
2305;371A12;37;10/1/2024;1A12;Chimney Swift;Chaetura pelagica;1;0;1
2306;372A01;37;10/1/2024;2A01;Snail Kite;Rostrhamus sociabilis;1;1;2
2307;372A01;37;10/1/2024;2A01;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
2308;372A01;37;10/1/2024;2A01;Choco Screech-Owl;Megascops centralis;1;0;1
2309;372A01;37;10/1/2024;2A01;Broad-billed Motmot;Electron platyrhynchum;2;0;2
2310;372A01;37;10/1/2024;2A01;Chimney Swift;Chaetura pelagica;2;0;2
2311;372A02;37;10/1/2024;2A02;Orange-fronted Barbet;Capito squamatus;1;1;2
2312;372A03;37;10/1/2024;2A03;Gray-headed Kite;Leptodon cayanensis;2;0;2
2313;372A03;37;10/1/2024;2A03;Slaty-tailed Trogon;Trogon massena;1;1;2
2314;372A03;37;10/1/2024;2A03;Plumbeous Kite;Ictinia plumbea;2;0;2
2315;372A03;37;10/1/2024;2A03;White-collared Swift;Streptoprocne zonaris;1;1;2
2316;372A03;37;10/1/2024;2A03;Bicolored Hawk;Accipiter bicolor;2;1;3
2317;372A03;37;10/1/2024;2A03;Snail Kite;Rostrhamus sociabilis;1;0;1
2318;381A01;38;17/1/2024;1A01;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
2319;381A01;38;17/1/2024;1A01;Scrub Nightjar;Nyctidromus anthonyi;1;1;2
2320;381A01;38;17/1/2024;1A01;White-tipped Sicklebill;Eutoxeres aquila;1;0;1
2321;381A01;38;17/1/2024;1A01;Bicolored Hawk;Accipiter bicolor;2;1;3
2322;381A01;38;17/1/2024;1A01;Common Nighthawk;Chordeiles minor;2;0;2
2323;381A01;38;17/1/2024;1A01;Slaty-tailed Trogon;Trogon massena;1;1;2
2324;381A01;38;17/1/2024;1A01;White-collared Swift;Streptoprocne zonaris;1;1;2
2325;381A01;38;17/1/2024;1A01;Broad-billed Motmot;Electron platyrhynchum;1;1;2
2326;381A02;38;17/1/2024;1A02;Oilbird;Steatornis caripensis;1;0;1
2327;381A03;38;17/1/2024;1A03;Pearly-breasted Cuckoo;Coccyzus euleri;2;0;2
2328;381A05;38;17/1/2024;1A05;Long-billed Starthroat;Heliomaster longirostris;1;0;1
2329;381A05;38;17/1/2024;1A05;Snail Kite;Rostrhamus sociabilis;1;1;2
2330;381A06;38;17/1/2024;1A06;Chimney Swift;Chaetura pelagica;1;1;2
2331;381A06;38;17/1/2024;1A06;Oilbird;Steatornis caripensis;1;1;2
2332;381A06;38;17/1/2024;1A06;Gray-headed Kite;Leptodon cayanensis;2;0;2
2333;381A06;38;17/1/2024;1A06;Chimney Swift;Chaetura pelagica;2;1;3
2334;381A06;38;17/1/2024;1A06;Plumbeous Kite;Ictinia plumbea;2;0;2
2335;381A06;38;17/1/2024;1A06;Gray-headed Kite;Leptodon cayanensis;2;1;3
2336;381A06;38;17/1/2024;1A06;Slaty-tailed Trogon;Trogon massena;1;1;2
2337;381A06;38;17/1/2024;1A06;Slaty-tailed Trogon;Trogon massena;2;2;4
2338;381A06;38;17/1/2024;1A06;Great Jacamar;Jacamerops aureus;1;0;1
2339;381A07;38;17/1/2024;1A07;Tiny Hawk;Microspizias superciliosus;2;1;3
2340;381A08;38;17/1/2024;1A08;Common Nighthawk;Chordeiles minor;1;1;2
2341;381A09;38;17/1/2024;1A09;Toucan Barbet;Semnornis ramphastinus;1;0;1
2342;381A10;38;17/1/2024;1A10;Oilbird;Steatornis caripensis;3;0;3
2343;381A10;38;17/1/2024;1A10;Orange-fronted Barbet;Capito squamatus;2;1;3
2344;381A10;38;17/1/2024;1A10;Harpy Eagle;Harpia harpyja;2;0;2
2345;381A10;38;17/1/2024;1A10;Common Pauraque;Nyctidromus albicollis;2;0;2
2346;381A10;38;17/1/2024;1A10;Snail Kite;Rostrhamus sociabilis;1;0;1
2347;381A10;38;17/1/2024;1A10;Toucan Barbet;Semnornis ramphastinus;1;0;1
2348;381A10;38;17/1/2024;1A10;Choco Screech-Owl;Megascops centralis;2;1;3
2349;381A11;38;17/1/2024;1A11;Chimney Swift;Chaetura pelagica;0;1;1
2350;381A11;38;17/1/2024;1A11;Scrub Nightjar;Nyctidromus anthonyi;2;0;2
2351;381A11;38;17/1/2024;1A11;Bicolored Hawk;Accipiter bicolor;1;0;1
2352;381A11;38;17/1/2024;1A11;Masked Trogon;Trogon personatus;1;0;1
2353;381A11;38;17/1/2024;1A11;Rufous-necked Wood-Rail;Aramides axillaris;1;1;2
2354;381A12;38;17/1/2024;1A12;Orange-fronted Barbet;Capito squamatus;1;0;1
2355;382A01;38;17/1/2024;2A01;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
2356;382A01;38;17/1/2024;2A01;Tiny Hawk;Microspizias superciliosus;1;0;1
2357;382A01;38;17/1/2024;2A01;Lesser Nighthawk;Chordeiles acutipennis;2;0;2
2358;382A01;38;17/1/2024;2A01;White-tailed Trogon;Trogon chionurus;2;1;3
2359;382A01;38;17/1/2024;2A01;Ornate Hawk-Eagle;Spizaetus ornatus;2;0;2
2360;382A01;38;17/1/2024;2A01;Broad-billed Motmot;Electron platyrhynchum;1;0;1
2361;382A01;38;17/1/2024;2A01;Common Nighthawk;Chordeiles minor;2;0;2
2362;382A01;38;17/1/2024;2A01;Orange-fronted Barbet;Capito squamatus;1;0;1
2363;382A01;38;17/1/2024;2A01;Bicolored Hawk;Accipiter bicolor;2;0;2
2364;382A02;38;17/1/2024;2A02;White-tipped Sicklebill;Eutoxeres aquila;2;1;3
2365;382A02;38;17/1/2024;2A02;Chimney Swift;Chaetura pelagica;2;0;2
2366;382A02;38;17/1/2024;2A02;Oilbird;Steatornis caripensis;1;0;1
2367;382A02;38;17/1/2024;2A02;Common Pauraque;Nyctidromus albicollis;2;0;2
2368;382A02;38;17/1/2024;2A02;Slaty-tailed Trogon;Trogon massena;2;0;2
2369;382A02;38;17/1/2024;2A02;White-collared Swift;Streptoprocne zonaris;2;1;3
2370;382A02;38;17/1/2024;2A02;Groove-billed Ani;Crotophaga sulcirostris;1;1;2
2371;382A02;38;17/1/2024;2A02;Ecuadorian Trogon;Trogon mesurus;2;0;2
2372;382A03;38;17/1/2024;2A03;Toucan Barbet;Semnornis ramphastinus;2;0;2
2373;382A03;38;17/1/2024;2A03;Common Nighthawk;Chordeiles minor;1;0;1
2374;382A03;38;17/1/2024;2A03;Masked Trogon;Trogon personatus;1;1;2
2375;382A03;38;17/1/2024;2A03;Ornate Hawk-Eagle;Spizaetus ornatus;1;1;2
2376;382A03;38;17/1/2024;2A03;Common Nighthawk;Chordeiles minor;2;1;3
2377;382A03;38;17/1/2024;2A03;Chimney Swift;Chaetura pelagica;1;1;2
2378;382A03;38;17/1/2024;2A03;Spectacled Owl;Pulsatrix perspicillata;1;0;1
2379;382A03;38;17/1/2024;2A03;Common Pauraque;Nyctidromus albicollis;2;0;2
2380;382A03;38;17/1/2024;2A03;Harpy Eagle;Harpia harpyja;2;1;3
